song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
0FCwzb43xJsZRrw5BE0eZT,0.661,0.0981,102.486,0.226,0.43,0,0.764,189755,-7.789,0.352,0,1
1IJcROM3wuO4phCdjlEl5t,0.445,0.087,134.984,0.0442,0.134,0,0.549,254208,-14.099,0.642,1,1
3R9N0TjkXTTzzlsEJI9jnQ,0.67,0.13,93.068,0.235,0.402,0,0.691,243041,-11.414,0.822,0,3
4W0rygYJgXWbP5RFFYERzt,0.37,0.138,98.007,0.452,0.466,4.28e-06,0.826,203407,-14.806,0.314,0,4
2PKb7tFxkwMoS7Y6muOTAR,0.414,0.0956,88.015,0.132,0.392,8.85e-05,0.816,219545,-9.654,0.832,1,1
5YF2z4WThIpLNNcByTimJA,0.629,0.425,134.999,0.103,0.22,0,0.8,208731,-3.998,0.37,1,1
5sDX0KankhSoDFWN5DJgGH,0.685,0.197,130.032,0.041,0.77,0.000242,0.831,106800,-5.674,0.819,1,0
0hwEhPxCBLKiqeBMZavGAv,0.488,0.103,97.984,0.0684,0.191,0,0.84,179383,-6.156,0.85,1,10
6RyaV7owmVU6fzEPE17sF1,0.901,0.12,93.979,0.0357,0.0478,0,0.658,210520,-2.814,0.708,1,7
5uVjUTstAPE3lhgjNSVGUB,0.785,0.0798,95.991,0.153,0.0303,0,0.872,172853,-5.463,0.723,1,1
7bHT9osSq1rwT2yaImzqCi,0.932,0.177,129.473,0.255,0.119,0,0.522,299507,-2.87,0.33,1,11
2GY9e8K33A3Rsvy3x0MJpp,0.895,0.112,81.101,0.296,0.242,0,0.555,199001,-7.014,0.776,0,10
3qQ6WFhcAx6LOH1UHz1c0U,0.484,0.117,190.04,0.43,0.735,0,0.678,202320,-6.647,0.219,0,1
1mvDFqbbmgmMmU6U4dIq5m,0.504,0.211,110.027,0.383,0.546,0.00131,0.84,268667,-9.354,0.406,1,1
1iB2QNCB8idFXULtjrngtV,0.835,0.11,93.988,0.0629,0.0843,0.000133,0.741,184738,-6.108,0.667,0,4
2up69Rho7swRdP1MHqzX3n,0.69,0.249,95.025,0.114,0.121,0,0.874,227280,-6.373,0.735,1,10
1jo3TwNGCXfNdB5uba3ZVv,0.651,0.371,105.835,0.367,0.0995,0,0.893,253580,-8.647,0.6,0,0
0Rz01iPVluLSn1cwXCV4Aa,0.572,0.131,89.91,0.313,0.0409,0,0.682,193534,-7.589,0.507,1,1
4w8niZpiMy6qz1mntFA5uM,0.801,0.0642,95.881,0.228,0.157,4.82e-06,0.842,212500,-4.167,0.617,0,8
68rRbbwmXydDOqhArVTFTX,0.877,0.413,133.998,0.165,0.00213,0,0.6,203973,-4.351,0.55,1,5
0mT18ZJwuAbzMYHi0bncTN,0.861,0.146,127.994,0.0525,0.00853,1.62e-06,0.827,222560,-1.937,0.202,1,1
70Vdd1gx5tn84jkAU31ASv,0.861,0.191,130.021,0.316,0.1,0,0.707,199480,-4.225,0.795,1,7
0sEWGO1ajAmgln6B4lkuKb,0.764,0.0407,124.954,0.0488,0.029,0,0.874,188976,-3.397,0.887,0,5
25YgkxnU4UzEG4ORni69Rw,0.728,0.0563,131.969,0.0563,0.0079,2.94e-05,0.836,190234,-3.449,0.444,0,0
0CAfXk7DXMnon4gLudAp7J,0.609,0.139,128.008,0.0791,0.0928,0,0.918,231400,-5.64,0.304,0,10
4Adb6ltfOXCBNes2Pw5VfY,0.702,0.128,94.007,0.0501,0.0219,0,0.688,192191,-4.792,0.74,0,7
1OJxI8lIWRqBvouJxW1nzN,0.0141,0.104,74.011,0.0398,0.921,0.919,0.329,208562,-23.72,0.0387,1,0
7K7E7LKK51PezScgsvVg9Y,0.00376,0.0774,147.148,0.0379,0.993,0.382,0.129,65000,-41.766,0.0376,0,3
4x79cjezqX3yd15rSrAVFF,0.0573,0.0484,74.97,0.0403,0.883,0.609,0.431,177500,-22.465,0.0395,1,7
6PR3ZUCnxtQTEu30qgZLwT,0.112,0.093,65.243,0.0396,0.974,0.939,0.459,111438,-17.378,0.0781,1,5
4B6A1T91lF1IRKkBVwUzWe,0.198,0.359,58.309,0.835,0.837,0.00549,0.539,41500,-31.238,0.21,0,11
4YLXjoYmRGIXstTLtloHf2,0.529,0.106,112.037,0.038,0.0484,0.917,0.583,145750,-14.881,0.0757,0,10
2Au50d6aZrsYrbxQzDjjYW,0.0262,0.0757,81.192,0.0377,0.972,0.476,0.211,254500,-22.08,0.098,1,0
4B3RbRUP0fl2KxaBWVUfo9,0.0224,0.091,78.558,0.0369,0.988,0.927,0.118,102101,-30.543,0.0378,1,1
446uS2hk2kGLzVqWHnCApg,0.348,0.172,94.632,0.0308,0.375,0.911,0.563,96234,-17.67,0.061,1,0
0kZEfdlIq3sfQklsGcUZDm,0.325,0.2,94.625,0.0348,0.589,0.927,0.59,116762,-20.327,0.404,0,2
3YJtGYHVxcUa6EMSqHtIiW,0.334,0.105,104.963,0.0346,0.401,0.729,0.837,152000,-10.153,0.503,0,2
05eRZcYJ6jdeNb41UVoxaS,0.256,0.0893,125.683,0.0401,0.641,0.959,0.207,147787,-13.38,0.0905,1,9
6nCW5Ju2Yo3zCFKNYtNQvA,0.141,0.103,120.312,0.0384,0.938,0.962,0.211,92000,-17.421,0.034,1,10
0RZfz4zLlFb1lNtoEr7yDR,0.128,0.149,128.685,0.0417,0.876,0.919,0.297,603000,-14.477,0.0532,0,7
36Cv84a2qCZarCdtTcMJnj,0.0534,0.107,65.458,0.039,0.855,0.935,0.115,296000,-26.575,0.0387,0,10
6K8HUxHtrxGKUJxY6lEQy0,0.194,0.0946,99.992,0.0272,0.827,0.924,0.543,332500,-17.73,0.113,1,10
1FOlGfdJdsq6NppmPNqdmb,0.161,0.0728,124.07,0.038,0.891,0.664,0.632,170323,-20.891,0.0336,0,0
1kKaRzjW8OiGLriIdpXHT1,0.0771,0.101,141.715,0.0383,0.931,0.947,0.251,180000,-24.893,0.232,0,4
29ZFiPARacZoV5PqH2ykJl,0.173,0.108,76.831,0.0393,0.653,0.936,0.159,254177,-19.812,0.0339,1,1
0JsCnQ0xGg6zE7WZkBD9hA,0.556,0.0999,108.846,0.0274,0.328,0.000755,0.632,273293,-10.257,0.382,1,8
2Fw5S2gaOSZzdN5dFoC2dj,0.799,0.108,157.74,0.24,0.33,0,0.609,215509,-6.883,0.582,1,9
3MLOAIJNWWS8FQpvdaiKR7,0.572,0.246,135.956,0.378,0.157,0,0.779,300160,-9.985,0.647,0,6
0UtnpKaReKUg2GquaSxCyD,0.531,0.224,71.994,0.122,0.0703,0,0.716,386907,-7.355,0.344,1,7
2q2Z2A0Mt8AsWyQEdB6wuu,0.386,0.12,181.945,0.0392,0.0389,0.734,0.375,146374,-17.562,0.145,1,11
0Mmtro18AX4ONE1I3mgNEh,0.198,0.0966,95.979,0.0548,0.805,0.956,0.709,90000,-18.498,0.627,1,11
45dZbNz1sanDXVENijqb58,0.0386,0.365,96.975,0.042,0.993,0.755,0.722,62474,-24.229,0.487,1,11
5ocYLXFoqJ2D4Occ2Xepj0,0.246,0.138,120.034,0.0584,0.273,0.911,0.537,108000,-21.545,0.768,1,9
335Blw6tg6mJzQxK9dRbrt,0.199,0.107,113.938,0.0327,0.678,0.755,0.57,236197,-19.619,0.224,1,2
6fwW6uPloanwDx78kBvH0N,0.203,0.118,118.99,0.0397,0.12,0.338,0.638,262689,-18.743,0.506,1,9
6gp9NlnfJX6c2xkf2cIzq8,0.394,0.0798,94.023,0.0439,0.455,0.694,0.607,245106,-17.553,0.411,1,4
4q45kBmFoqQYRXxld3drPB,0.187,0.164,97.996,0.0429,0.0416,0.84,0.754,137143,-21.006,0.414,1,0
7fiAkVhgoUTGivhIufh1gF,0.0901,0.0928,150.029,0.428,0.87,0.0187,0.869,30000,-15.873,0.657,1,5
24IMYR3YeaGMxePyCLvcCU,0.33,0.133,164.046,0.114,0.703,0.95,0.676,117073,-16.711,0.968,1,7
1GgIIJIJibtXZ5vG8lfTe2,0.199,0.11,163.568,0.0525,0.219,0.737,0.634,114495,-20.915,0.51,1,11
5zxD1d3DTGJbTUFIWhAcC8,0.453,0.66,115.047,0.0925,0.612,0.00372,0.823,105913,-23.038,0.232,0,2
4gt5YF5ZbYhHKkuOIqPuz0,0.37,0.224,121.018,0.0357,0.0243,0.196,0.625,208264,-17.961,0.739,1,2
2uKkYCiGW09gxyNFxX9HTj,0.304,0.132,124.036,0.0395,0.0427,0.353,0.717,218226,-19.953,0.516,1,5
2pUfYjXbYoLBqzbVOcDmPn,0.464,0.141,120.025,0.0458,0.0015,0.0632,0.634,202000,-17.112,0.801,1,10
3IIZuTtA6DZHdlJltLs31a,0.253,0.108,172.486,0.111,0.418,0.692,0.531,50087,-17.876,0.968,1,7
3myhAh1BYB8EkvzBlKGlCN,0.268,0.133,150.056,0.0392,0.938,0.925,0.541,83200,-19.779,0.416,1,0
4cDQWfRkaxAKVd1H05bf63,0.171,0.0992,119.99,0.0697,0.741,0.784,0.702,90062,-18.454,0.514,1,7
1qHX3JQefKOvy64bIWEAhS,0.0432,0.0829,77.707,0.0482,0.979,0.928,0.379,110769,-24.799,0.155,1,2
5WgxfuPPB3JFR2t7kcpFZG,0.0538,0.193,120.026,0.0341,0.964,0.752,0.658,213000,-22.841,0.323,0,9
5inqbGqSc2i7iBOrgOlIaA,0.123,0.11,116.032,0.0401,0.698,0.921,0.583,157241,-22.148,0.373,1,7
4lz6RS1fxcfNBG8QYzE2ty,0.223,0.365,184.019,0.0411,0.792,0.365,0.516,169565,-20.914,0.118,1,0
3NurUaKnM8paeWMd1vneNr,0.381,0.12,97.03,0.0565,0.796,0.94,0.728,108866,-15.39,0.782,1,7
46atoAQG3M60AQW2I4B9rm,0.219,0.0803,113.952,0.0477,0.591,0.882,0.627,113684,-18.847,0.763,1,0
1cs2H3BUBummKOAVI8nB9n,0.296,0.139,119.971,0.0469,0.00136,0.635,0.624,52000,-16.651,0.946,1,0
1kbs85kOuh0Vqw6e5tnwBK,0.209,0.0868,114.886,0.0349,0.00263,0.92,0.659,125478,-21.7,0.626,1,9
4ACs7pxDMiMbgBSC2xTdJS,0.109,0.0998,96.07,0.0459,0.674,0.432,0.266,200000,-22.851,0.0399,1,0
1MlK3Z02sxt3yfa2TGONPz,0.0455,0.106,146.121,0.0354,0.903,0.967,0.369,170959,-25.509,0.0729,1,2
5f5aQwGnbuHzVTjgOh8fHq,0.155,0.107,126.033,0.0438,0.567,0.834,0.634,184762,-22.105,0.0537,0,4
7m5UVg4iRuGCsXA48xdUn3,0.229,0.0983,168.07,0.0619,0.18,9.37e-05,0.698,85952,-18.425,0.856,1,0
17ixOW2kFKfeTlg5Fl3go9,0.256,0.125,132.377,0.0367,0.739,0.98,0.322,116957,-20.928,0.035,1,8
6UrEZcHUGSWT6eiwPuNzXd,0.23,0.0866,179.957,0.0802,0.00698,0.576,0.609,64000,-18.766,0.272,1,11
1QX7A3slzREZDSokxXoJYK,0.33,0.111,120.072,0.0376,1.9e-05,0.485,0.434,128000,-20.021,0.23,1,0
3OzUGk33NP4VCS1ZK60MXw,0.129,0.106,109.943,0.0618,0.158,0.954,0.687,54545,-19.491,0.71,1,9
3YudkhBvFZDDcZF8nNtnc5,0.407,0.222,102.598,0.203,0.089,0.00985,0.845,218933,-14.983,0.576,1,7
1mohfLaTJtB2RplHLQVM70,0.715,0.091,176.007,0.207,0.3,4.83e-06,0.815,345241,-4.65,0.786,0,4
4qYOtEUm1Xp8dFSOfz9uP0,0.74,0.15,157.094,0.0757,0.59,0.000145,0.716,181959,-6.851,0.453,0,4
4SZepBIPDRwPaHIjAKwRDb,0.609,0.111,74.946,0.291,0.389,1.6e-05,0.607,185610,-5.978,0.556,0,0
7KZ5MMVgBVox9ycroB2UrI,0.403,0.22,95.387,0.209,0.229,0,0.428,180183,-5.914,0.133,0,5
2Q9wCR2ld86gyYmGrMZGfI,0.26,0.0621,119.417,0.0523,0.453,0,0.668,147000,-14.256,0.368,1,7
1Smd6BbrJgKwRCilcQS27N,0.381,0.122,75.606,0.0275,0.7,0,0.406,276800,-7.458,0.227,1,2
3ZFTkvIE7kyPt6Nu3PEa7V,0.824,0.405,100.024,0.0712,0.284,0,0.778,218093,-5.892,0.756,0,10
4FmCUATNIarCQh72JYdvnm,0.434,0.346,112.803,0.0729,0.55,0,0.56,187040,-14.151,0.664,0,4
4hv4xjICm7Dcc2R7Lbe6Mf,0.338,0.252,207.282,0.0356,0.739,0,0.257,162493,-12.903,0.545,1,4
2dR5WkrpwylTuT3jRWNufa,0.365,0.0575,119.344,0.0564,0.525,0,0.67,147147,-10.158,0.45,1,0
1fJjC8C0BdgUHlKIP2ODQf,0.787,0.85,95.799,0.226,0.156,0,0.666,154956,-4.6,0.908,1,2
6Cgj3VVfcYJN9vZbMVcKRd,0.794,0.377,187.727,0.244,0.591,6.97e-06,0.573,194735,-4.469,0.764,1,9
2FPE3JcSvRoCNSC96KAyvB,0.832,0.133,124.994,0.0592,0.0333,3.64e-05,0.717,99725,-4.387,0.4,1,1
2Kv37yc67cNNAujkActU6t,0.857,0.107,93.947,0.166,0.417,0,0.703,173382,-4.207,0.74,0,8
0TUW9faHNaBmi89wsYGp9y,0.678,0.134,91.985,0.0735,0.582,2.22e-06,0.696,219202,-5.893,0.346,0,4
5TomkIGGAC7JHVbqvPPUR5,0.714,0.0918,125.016,0.0651,0.093,0,0.866,161473,-6.469,0.195,0,1
03e3pnRddWmYOVQlzs3Qnb,0.809,0.14,96.907,0.144,0.224,0,0.665,228098,-4.782,0.6,1,1
2puW4HichjYC4BycWfw5Gg,0.644,0.188,151.04,0.334,0.0741,0,0.809,197480,-6.525,0.728,0,7
1wLyibfcrsPwcJuh4WIuef,0.812,0.116,91.633,0.173,0.248,0,0.669,174255,-4.373,0.346,1,1
2Q8oKHlGeFY5umP0IzxSam,0.765,0.578,141.926,0.296,0.19,0,0.758,164714,-5.641,0.421,1,9
4pMthcoro71yK2jCBmcefv,0.92,0.142,129.951,0.0836,0.0363,0,0.591,297808,-3.159,0.349,1,11
4AUMwz00G4hFZxY26MyoWV,0.744,0.397,87.444,0.359,0.133,0.0134,0.57,202760,-4.008,0.638,1,5
48VuLrybpNiqYSvz82BpMt,0.695,0.124,90.556,0.588,0.446,0,0.654,183853,-4.802,0.927,0,11
4MYHoW2ZCmdzvpdmdx6oXy,0.72,0.0937,90.005,0.216,0.144,0,0.788,206934,-4.078,0.307,0,8
6Z0ZYNdCvhbmw6JZQ7zdVD,0.771,0.0963,93.945,0.228,0.857,0,0.66,163133,-7.918,0.354,0,10
5Cn1NLa4WThiegxtoaaxFp,0.655,0.123,85.675,0.103,0.33,0,0.646,128600,-6.222,0.25,0,11
36qyuh6Y6bUo8WToSJdFAM,0.794,0.0681,82.931,0.299,0.728,8.72e-06,0.84,46933,-4.776,0.964,0,7
6iJa6ly8IIwuOzoOZtnXfw,0.924,0.0629,98.894,0.201,0.325,0.00266,0.881,190173,-3.277,0.929,1,6
42coXpyBiqtsoEYnyRrEPi,0.722,0.14,92.032,0.365,0.38,5.43e-06,0.815,279920,-4.495,0.864,0,4
6sfBQReZH9v9tYSs82Xt1O,0.898,0.267,96.059,0.236,0.446,5.61e-06,0.841,240200,-3.439,0.862,1,1
45IOnEpVUdxWUZFqpZ7Xvz,0.906,0.0199,94.987,0.0687,0.188,0.0512,0.845,252693,-3.804,0.813,1,7
0cog8n6942onRBaNJ6vTqH,0.603,0.0456,90.998,0.175,0.195,0.000251,0.886,179413,-3.587,0.953,1,2
3R5Rk61p492berTI1OnydP,0.797,0.128,92.029,0.22,0.0154,0,0.819,239773,-6.224,0.717,0,1
6BKCDOB88Ub40oloFuKw47,0.718,0.0981,93.347,0.293,0.0965,0.000111,0.702,189333,-4.377,0.726,0,10
38KmWdJmd5oo3hDw218SK4,0.552,0.287,88.782,0.0379,0.188,0,0.707,121000,-10.615,0.962,1,9
33tZuPjJWB6hA37LRdDoht,0.736,0.129,94.943,0.0961,0.403,8.83e-05,0.825,46040,-6.334,0.636,1,2
57YBeiSIJugK70U7yCqU5j,0.687,0.167,141.966,0.298,0.415,0,0.797,139969,-8.294,0.534,1,2
78MI7mu1LV1k4IA2HzKmHe,0.104,0.191,76.497,0.101,0.913,0,0.443,185160,-17.042,0.394,1,0
4hHbeIIKO5Y5uLyIEbY9Gn,0.338,0.165,67.008,0.042,0.845,0,0.574,199093,-11.376,0.493,1,6
3aEJMh1cXKEjgh52claxQp,0.247,0.107,127.15,0.04,0.452,8.85e-06,0.585,223760,-12.612,0.591,1,1
74VR3AkGPhbYXnxcOYa16x,0.473,0.201,90.348,0.0295,0.592,0,0.259,157867,-8.275,0.539,1,5
3QksrtI9VFCBHWA4rgvcV8,0.414,0.153,107.469,0.0297,0.282,0,0.408,206067,-11.083,0.576,1,2
2WaYW84yWij5NSCpgSeU2R,0.306,0.18,125.166,0.0427,0.383,0,0.577,177400,-11.559,0.568,1,9
0elmUoU7eMPwZX1Mw1MnQo,0.24,0.142,132.234,0.0363,0.798,0,0.622,202160,-14.067,0.587,0,5
5X6NZ75KBZfHEluienFnRy,0.228,0.156,143.035,0.0344,0.954,0,0.498,172382,-11.863,0.508,0,10
2jSJtcs5GWvDxJqMBdiFSc,0.21,0.276,89.399,0.0302,0.93,0.00176,0.282,259313,-11.965,0.0676,1,5
030IVusFWK5hGRQqzDmka4,0.298,0.488,129.645,0.0356,0.774,0,0.539,168554,-7.386,0.673,1,0
78lrAbeJ9sEn7KkhbMxzMe,0.226,0.0748,90.822,0.0342,0.935,0.000367,0.23,174332,-11.005,0.258,1,1
69vGCiFc80oDoTpQJlWlTG,0.722,0.0787,129.997,0.0537,0.267,0,0.667,151643,-5.113,0.242,1,8
7HrnRmbiDEJUoRD9PNnKwO,0.428,0.11,128.048,0.0481,0.204,0,0.862,151382,-9.793,0.379,1,0
3IIqhLYR07zTtMTeRBZq8y,0.652,0.208,154.149,0.145,0.0602,0,0.691,200260,-8.13,0.415,1,9
1thzPqoQxXhh6YHhANIFnj,0.718,0.094,129.969,0.048,0.205,0,0.697,214615,-4.293,0.311,1,6
66YgptYp9124vxw9yFsIGn,0.705,0.509,114.962,0.047,0.0769,0,0.702,186783,-5.257,0.906,0,1
0BoL0e5lLRCOEdOs55YcIF,0.75,0.106,159.925,0.163,0.138,1.35e-05,0.779,276004,-6.411,0.432,1,0
2C975Z1E0aA1U8Fu0U0uk2,0.509,0.13,137.941,0.0967,0.312,0,0.849,208620,-9.687,0.536,1,0
5nfzMcf4CoBrWmON9PiFVJ,0.842,0.131,88.015,0.107,0.403,0.000125,0.763,177273,-1.926,0.554,0,9
56dwc4Rm7t00qpsQzefuVi,0.698,0.0278,75.963,0.13,0.0537,0,0.859,193421,-5.001,0.91,0,10
6pgUgIgbzovuuUYqpfnVNz,0.546,0.09,125.047,0.186,0.478,0,0.798,184500,-6.319,0.312,0,5
2wXioTynVwrEWYRv6R6vEj,0.582,0.0883,84.183,0.0401,0.047,0.0328,0.534,203667,-7.912,0.346,1,5
6Ed1q0X8oSKSm4IIhiQbYg,0.749,0.0949,163.944,0.0479,0.00488,9.6e-05,0.528,163906,-7.571,0.729,1,7
4psD0FiqmWBgCCaML0fJia,0.335,0.127,92.992,0.224,0.313,0,0.726,363942,-14.482,0.718,0,7
6vnCDatJGFujQyAvG7rbkw,0.739,0.175,98.349,0.0653,0.119,0,0.54,156591,-6.958,0.432,1,0
46xx1V1UK5085ekWgIntp8,0.82,0.258,129.973,0.0351,0.196,0,0.7,206885,-4.126,0.313,0,4
5tzaqhm8KzDV1agd1u62t8,0.599,0.108,123.917,0.271,0.165,0,0.801,245838,-8.465,0.488,0,11
0cYBYOIh4MBfqKTJLW7l7B,0.645,0.0549,84.003,0.2,0.347,3.06e-06,0.874,140131,-5.75,0.69,1,8
1uCikoRAzrF116zNtxBBpO,0.683,0.0553,171.816,0.306,0.00556,0,0.711,192473,-6.22,0.649,0,4
1MZqHpFyB4j5tFCFNvURou,0.466,0.0819,131.04,0.0773,0.389,0.0899,0.89,146107,-9.092,0.593,0,7
629g2qWqXWaPYjPiI7RdKd,0.269,0.103,94.984,0.0412,0.74,0.872,0.754,190105,-16.959,0.588,1,0
4DDGz2HwgbdzbsLjBDlmV1,0.309,0.119,155.97,0.0369,0.82,0.886,0.626,233846,-16.753,0.514,1,0
5YkNXxW6V9h9D189IRdrmL,0.31,0.0959,151.988,0.0387,0.482,0.929,0.674,240006,-17.42,0.569,0,0
62b8LvVpmkkmy2ix7jVBgb,0.168,0.108,80.975,0.0455,0.92,0.883,0.718,225185,-19.398,0.51,0,9
0kWlZXUVKu4mIhaTe3BGFs,0.15,0.11,147.916,0.0435,0.917,0.907,0.732,246486,-18.722,0.412,0,5
1EXJ50p90aybNREbXWZJ09,0.268,0.115,91.95,0.0318,0.794,0.906,0.639,198261,-15.469,0.367,0,0
2IiRpa9X9fNzMJlrZQh3kk,0.278,0.104,105.05,0.0386,0.712,0.877,0.885,173719,-14.986,0.697,0,3
2SeDgCY55vzGmpbkGWbIrk,0.184,0.108,106.014,0.053,0.916,0.915,0.812,172080,-18.262,0.682,0,7
2M2uTE4lZLBHNpU5goDgCm,0.346,0.0973,83.938,0.0495,0.462,0.889,0.602,217148,-16.159,0.711,0,7
280G3NjY35HbkzVbz2UrSV,0.203,0.108,98.025,0.0492,0.915,0.866,0.801,186122,-19.015,0.529,0,10
4UDWbVRN0T7Z9ghdfpPzhP,0.287,0.0927,136.02,0.0375,0.76,0.861,0.689,268235,-16.791,0.456,0,5
0Nv9eunQeEYH2nF1cVASEU,0.238,0.0969,124.023,0.0398,0.783,0.857,0.729,294194,-17.581,0.462,0,5
2v3o4UqXyahWdEpoL25q4I,0.354,0.0938,76.004,0.0534,0.375,0.901,0.693,240006,-16.336,0.613,0,5
5MRl8qQ8ZHGrst2O1ji7GN,0.287,0.278,75.992,0.0459,0.444,0.886,0.707,237638,-16.974,0.445,1,0
1X7cFfWeYnPQApUoJFF9II,0.273,0.0989,109.007,0.0406,0.691,0.917,0.885,167344,-14.022,0.691,1,7
59MssrIuHpexFwKSwUPkjr,0.276,0.108,75.97,0.0428,0.684,0.902,0.646,240000,-17.204,0.501,1,0
7fdR1McFbyxvsQPj4f7UKY,0.306,0.0971,100.989,0.0394,0.799,0.874,0.76,180599,-15.599,0.567,0,1
48McnMepRLWGcasAywTkMK,0.285,0.11,130.029,0.0367,0.791,0.885,0.725,280615,-16.584,0.565,0,10
0iUJX3vUjom4DRuiWBFOLN,0.0876,0.111,85.027,0.0504,0.865,0.916,0.838,113952,-27.964,0.441,1,9
4N134MMMKfKefQ0jFsAaQD,0.253,0.0986,97.058,0.0413,0.68,0.792,0.885,188041,-14.917,0.589,0,0
38rJb9vtvXOTSacuI6xfuP,0.292,0.101,93.018,0.0393,0.789,0.77,0.781,196128,-15.575,0.529,0,10
0grZ48V5uGkm3xApFKx8lI,0.381,0.103,83.916,0.0431,0.433,0.864,0.639,217148,-16.616,0.615,0,5
3dkvClbUVKIBFC2lKMMpg4,0.194,0.0935,90.998,0.0345,0.757,0.909,0.663,200440,-14.7,0.423,0,7
5WEVyfrz794HnbvYdGVglr,0.334,0.101,80.998,0.043,0.438,0.875,0.684,225191,-15.985,0.591,0,5
0awZwmlC6pxH65KTZpadmX,0.794,0.303,143.861,0.0538,0.388,0,0.45,251906,-5.015,0.362,1,4
3V8UKqhEK5zBkBb6d6ub8i,0.675,0.0595,96.507,0.214,0.542,1.28e-05,0.903,417920,-3.445,0.442,0,11
2I8R6q0jiDVPslenoohZL2,0.833,0.102,92.002,0.214,0.0901,1.52e-06,0.888,220893,-3.839,0.694,1,7
6YkPbUFqAtGs0Mu7PKVGhU,0.686,0.263,87.416,0.159,0.194,0,0.805,276467,-8.671,0.601,1,8
5VIlWNT4PbYNoZLwVNz4lk,0.75,0.298,75.3,0.294,0.00531,0,0.643,222377,-4.755,0.208,0,11
3bLU7rl0xkgzcLPYHO3HuK,0.793,0.153,184.618,0.211,0.00069,0.000281,0.484,247155,-6.797,0.106,1,2
6YowAxI2HIbhAwumOqpldE,0.485,0.0771,113.542,0.0372,0.25,2.23e-06,0.471,220248,-4.965,0.356,0,3
23pZfuKYjCGNnIi0gXQhdo,0.323,0.0882,76.993,0.0493,0.383,0.896,0.674,236889,-17.418,0.599,1,0
6uApGsRgxsPLn0QQ2B11OC,0.252,0.104,103.911,0.0389,0.626,0.896,0.884,175389,-14.701,0.655,0,0
2RYuxIyb982KawH5CXuOhX,0.194,0.107,109.144,0.0458,0.92,0.899,0.691,167344,-19.446,0.397,0,7
3Ko2amk5agIBehojPTPJYJ,0.285,0.105,120.065,0.0401,0.794,0.915,0.743,304000,-16.276,0.486,1,5
5V0FvexvKFX7U4XI7NPmb7,0.156,0.0941,88.003,0.046,0.916,0.852,0.786,207272,-19.672,0.538,1,10
737yWKrKekcwue2IiwiDuF,0.307,0.104,139.959,0.0384,0.78,0.901,0.692,260571,-17.265,0.594,1,11
59v7PrkcpRrXbHGgJq3Awd,0.27,0.102,108.992,0.0361,0.73,0.9,0.89,167344,-14.753,0.688,0,5
2x9MAzt9Dq97HTSFSFQxcd,0.266,0.102,99.992,0.0388,0.761,0.947,0.888,182405,-13.843,0.616,0,9
4qWluKTPtjgIFs2msBVyeM,0.309,0.0865,151.988,0.0389,0.764,0.897,0.638,240000,-17.321,0.467,0,2
0A6KTbLLu5swnIvhGfi1LS,0.22,0.115,80.008,0.054,0.695,0.852,0.71,227999,-17.653,0.532,1,11
1PWLxsqMla9mxfZj7Zj23n,0.259,0.131,104.971,0.0345,0.709,0.955,0.683,173719,-14.529,0.388,0,3
5qD6BiLzAIaWJnPN2CcQT4,0.258,0.109,85.983,0.0429,0.714,0.862,0.745,212092,-17.459,0.387,1,7
2LnsKPxTvzWl8gaPyP7kM6,0.28,0.13,114.019,0.0434,0.706,0.933,0.915,160004,-14.436,0.822,0,0
2rdN7riFWci10kOShJKfO4,0.254,0.0943,106.004,0.0298,0.741,0.941,0.678,172080,-14.595,0.511,0,0
6jw3D0pZd6m5yVzoGcbzyP,0.232,0.119,93.054,0.0393,0.695,0.925,0.843,196128,-14.617,0.573,1,7
5fEVqFkU7Mgx2TK7Pd8iLe,0.256,0.0901,123.978,0.0372,0.717,0.848,0.741,294194,-16.211,0.298,1,1
2Foc5Q5nqNiosCNqttzHof,0.811,0.101,116.047,0.038,0.0426,1.07e-06,0.794,248413,-8.966,0.862,0,6
0DiWol3AO6WpXZgp0goxAV,0.697,0.332,122.752,0.133,0.0193,0,0.611,320357,-8.618,0.476,1,2
2cGxRwrMyEAp8dEbuZaVv6,0.585,0.077,109.942,0.0271,0.0422,0.619,0.775,337560,-9.516,0.518,0,10
78NwNb2BPO7OKDYYRWB1WT,0.793,0.0751,116.009,0.0391,0.0267,1.37e-05,0.821,632693,-9.003,0.912,0,6
2yAVzRiEQooPEJ9SYx11L3,0.969,0.39,128.007,0.0582,0.259,0.000153,0.822,283748,-11.471,0.765,0,7
5aqu5xhPqoOWqF71PkfgM8,0.312,0.115,119.899,0.0383,0.895,0.0224,0.787,128888,-12.401,0.425,1,7
3mruwwpKfG5NYmnEr6O5Dw,0.887,0.172,124.017,0.0564,0.00438,0.00629,0.687,154839,-4.97,0.345,1,7
5W3cjX2J3tjhG8zb6u0qHn,0.716,0.358,123.475,0.144,0.0427,0.00263,0.817,224693,-8.898,0.692,0,6
4TtkcCPD4SdVPhu2yFobMp,0.888,0.0913,130.035,0.0294,0.0356,0,0.664,213267,-6.465,0.791,0,11
6ndmKwWqMozN2tcZqzCX4K,0.835,0.0795,84.858,0.0911,0.0583,2.87e-06,0.688,230493,-4.162,0.88,1,8
