artist_name,track_name,end_time,ms_played,track_id,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key,loudness_adj,date,mins_played,liked
Jazz Lounge Bar,Jazz Appreciation,2020-08-27 02:42,123714,7ihYmAnqcYDfKxL6uqZC7X,7ihYmAnqcYDfKxL6uqZC7X,0.248,0.0835,142.699,0.0521,0.632,0.0161,0.539,123714,-18.612,0.814,1,5,0.5459818902093945,2020-08-27,2.06,False
Jazz Lounge Bar,Hand In Your Notice,2020-08-27 02:45,179047,5OO2It3FOEAlOxVuGA2NmW,5OO2It3FOEAlOxVuGA2NmW,0.231,0.0923,140.487,0.0497,0.662,0.382,0.528,179048,-18.218,0.774,1,0,0.5552725900773439,2020-08-27,2.98,True
Jazz Lounge Bar,Featured Appearance,2020-08-27 02:47,134790,5tEMrw1QefmwGpgx3mEK2O,5tEMrw1QefmwGpgx3mEK2O,0.207,0.115,139.925,0.0384,0.736,0.566,0.565,134790,-19.643,0.748,1,0,0.5216704395397094,2020-08-27,2.25,False
Jazz Lounge Bar,Further to the Point,2020-08-27 02:50,156315,0dPJzUYgIrSVVAeHR1IRes,0dPJzUYgIrSVVAeHR1IRes,0.334,0.0993,111.387,0.0357,0.56,0.911,0.646,156315,-16.179,0.75,1,0,0.6033531409168081,2020-08-27,2.61,False
Jazz Lounge Bar,Seemed Like A Good Idea At The Time,2020-08-27 02:52,123714,4AqDADrGyPJ6fzZ8QekkLm,4AqDADrGyPJ6fzZ8QekkLm,0.21,0.0946,142.03,0.0395,0.774,0.9,0.528,123714,-18.699,0.63,0,9,0.5439303904923598,2020-08-27,2.06,False
Jazz Lounge Bar,Late Night Jazz Relax,2020-08-27 02:54,123714,1EN6MG651kkWhfn36vQgDr,1EN6MG651kkWhfn36vQgDr,0.24,0.0878,141.518,0.0679,0.761,0.747,0.583,123714,-18.694,0.805,0,6,0.544048292774948,2020-08-27,2.06,False
Jazz Lounge Bar,The Perfect Bar Moment,2020-08-27 02:57,159124,1AUQrnANEZmUwH7oSNSrLP,1AUQrnANEZmUwH7oSNSrLP,0.275,0.244,108.128,0.0382,0.61,0.811,0.605,159125,-16.82,0.509,1,3,0.588238068289002,2020-08-27,2.65,True
Jazz Lounge Bar,Full Time Cool,2020-08-27 02:59,156315,3jkVaiuwt6D3R9hqLANj9d,3jkVaiuwt6D3R9hqLANj9d,0.202,0.0847,111.528,0.0408,0.84,0.722,0.67,156315,-18.82,0.524,1,0,0.5410771552537257,2020-08-27,2.61,False
Jazz Lounge Bar,Trying Again,2020-08-27 03:02,1016,7xPOtSxvpn4F1TvrhOoWic,7xPOtSxvpn4F1TvrhOoWic,0.153,0.204,84.788,0.0338,0.545,0.441,0.562,119605,-24.308,0.587,1,7,0.41166760988492734,2020-08-27,0.02,False
Jazz Lounge Bar,Trying Again,2020-08-27 03:08,119604,7xPOtSxvpn4F1TvrhOoWic,7xPOtSxvpn4F1TvrhOoWic,0.153,0.204,84.788,0.0338,0.545,0.441,0.562,119605,-24.308,0.587,1,7,0.41166760988492734,2020-08-27,1.99,False
Jazz Lounge Bar,A Crunch Of Leaves,2020-08-27 03:10,135417,0a522nGdm00KAxZvO81a6L,0a522nGdm00KAxZvO81a6L,0.236,0.0997,150.102,0.0419,0.577,0.886,0.589,135417,-20.953,0.456,1,9,0.4907800415016034,2020-08-27,2.26,False
Jazz Lounge Bar,The Only Season In Town,2020-08-27 03:12,119604,4fbFGrjtOsiFOyGoQ6ye1U,4fbFGrjtOsiFOyGoQ6ye1U,0.134,0.165,85.003,0.0505,0.831,0.911,0.711,119605,-25.194,0.759,1,7,0.3907753254102999,2020-08-27,1.99,False
Jazz Lounge Bar,Scare Tactics,2020-08-27 03:16,209976,19DSeMLHgQaaBXik2fpljJ,19DSeMLHgQaaBXik2fpljJ,0.094,0.0911,84.578,0.0385,0.58,0.793,0.583,209977,-24.133,0.45,1,7,0.415794189775514,2020-08-27,3.5,True
Jazz Lounge Bar,Featuring Me,2020-08-27 03:18,119604,1Wftsgk3kC7Romr1PAnHbM,1Wftsgk3kC7Romr1PAnHbM,0.37,0.105,169.81,0.0387,0.671,0.907,0.545,119605,-18.855,0.754,1,5,0.5402518392756083,2020-08-27,1.99,False
Jazz Lounge Bar,Pumpkin Spice,2020-08-27 03:20,126988,7IUgs2AmzBwvfEpFzH4jAR,7IUgs2AmzBwvfEpFzH4jAR,0.211,0.112,141.007,0.164,0.671,0.962,0.577,126988,-20.593,0.72,0,4,0.49926900584795314,2020-08-27,2.12,False
Jazz Lounge Bar,The Short Days,2020-08-27 03:23,182739,4Yor2kVB0FRgao8b6qe7Yc,4Yor2kVB0FRgao8b6qe7Yc,0.2,0.0979,139.729,0.0414,0.706,0.901,0.606,182740,-24.194,0.681,1,5,0.4143557819279381,2020-08-27,3.05,True
Jazz Lounge Bar,Long Nights,2020-08-27 03:26,181439,3TW8ApQ1YBHiS30AwE4L3n,3TW8ApQ1YBHiS30AwE4L3n,0.218,0.119,140.95,0.0336,0.694,0.656,0.67,181439,-23.292,0.583,0,5,0.4356253537068477,2020-08-27,3.02,True
Jazz Lounge Bar,Candles And Jazz,2020-08-27 03:29,198366,4dpA6c2Zlq0r7mALqUY6fU,4dpA6c2Zlq0r7mALqUY6fU,0.205,0.107,90.117,0.0512,0.706,0.864,0.766,198367,-18.239,0.537,0,10,0.5547774004904734,2020-08-27,3.31,True
Jazz Lounge Bar,Warming Fire,2020-08-27 03:31,126988,73AiRa5g358vjIwezjkCfq,73AiRa5g358vjIwezjkCfq,0.185,0.128,140.868,0.0366,0.759,0.903,0.672,126988,-23.787,0.631,1,7,0.4239530277306168,2020-08-27,2.12,False
Juice WRLD,Hide (feat. Seezyn),2020-08-27 03:53,205800,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-27,3.43,True
Thutmose,Memories,2020-08-27 03:57,199146,2CWOMDYFK4Ef3867nEhnVM,2CWOMDYFK4Ef3867nEhnVM,0.651,0.183,93.989,0.0554,0.0519,0.0,0.567,199147,-7.146,0.519,0,5,0.8163554046406337,2020-08-27,3.32,True
Ski Mask The Slump God,Save The Day (feat. Coi Leray & LouGotCash),2020-08-27 04:00,178720,0vkzRCT7wzqWCFJw5TN1MQ,0vkzRCT7wzqWCFJw5TN1MQ,0.751,0.0853,139.984,0.0788,0.00391,0.0,0.871,178720,-8.042,0.787,0,6,0.7952273156008299,2020-08-27,2.98,True
Beau Young Prince,Let Go,2020-08-27 04:03,177653,5F2AuFzEiuAQD0JVNjVJQz,5F2AuFzEiuAQD0JVNjVJQz,0.725,0.109,100.063,0.0576,0.463,5.91e-06,0.764,177653,-8.812,0.0794,1,7,0.7770703640822486,2020-08-27,2.96,True
Lil Wayne,Scared of the Dark (feat. XXXTENTACION),2020-08-27 04:07,233000,3vWzyGTu6Ovo1GdrcJqH6e,3vWzyGTu6Ovo1GdrcJqH6e,0.623,0.247,79.365,0.0718,0.0468,0.0,0.443,233000,-6.717,0.156,0,0,0.8264714204867006,2020-08-27,3.88,True
DJ Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",2020-08-27 04:10,219400,6kiauSlWtddVQx4JwJx51p,6kiauSlWtddVQx4JwJx51p,0.935,0.514,129.173,0.293,0.176,0.0,0.58,219400,-4.847,0.666,0,6,0.8705668741746839,2020-08-27,3.66,True
Vince Staples,Home,2020-08-27 04:14,211360,7pBsquIkbED6W6uSQJGbkn,7pBsquIkbED6W6uSQJGbkn,0.736,0.11,118.012,0.0555,0.00608,0.109,0.604,211360,-5.596,0.345,0,10,0.852905112242973,2020-08-27,3.52,True
Juice WRLD,Empty,2020-08-27 04:23,248431,41MCdlvXOl62B7Kv86Bb1v,41MCdlvXOl62B7Kv86Bb1v,0.561,0.133,77.557,0.0807,0.0758,0.0,0.745,248431,-4.869,0.449,1,0,0.870048104131296,2020-08-27,4.14,True
NAV,Turks (feat. Travis Scott),2020-08-27 04:25,161377,0lSZh5W0wDeurkGzLYY6hf,0lSZh5W0wDeurkGzLYY6hf,0.618,0.542,119.099,0.112,0.0827,0.0,0.893,161377,-4.425,0.389,0,7,0.8805178268251274,2020-08-27,2.69,True
Roddy Ricch,The Box,2020-08-27 04:29,196652,0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,0.586,0.79,116.971,0.0559,0.104,0.0,0.896,196653,-6.687,0.642,0,10,0.8271788341822297,2020-08-27,3.28,True
DaBaby,BOP,2020-08-27 04:31,159714,376v6MuzTp3Ek6hlk1UFH3,376v6MuzTp3Ek6hlk1UFH3,0.786,0.129,126.764,0.368,0.189,0.0,0.77,159715,-3.909,0.837,1,11,0.8926853423882286,2020-08-27,2.66,True
XXXTENTACION,YuNg BrAtZ,2020-08-27 04:33,101851,2ooF4088y5L72c4YTEJQoB,2ooF4088y5L72c4YTEJQoB,0.695,0.107,128.063,0.26,0.0179,0.0,0.755,101851,-5.963,0.493,1,9,0.8442510847009997,2020-08-27,1.7,False
Lil Tecca,Did It Again,2020-08-27 04:47,113955,4mYLSjeV3scSwDLckcSdKn,4mYLSjeV3scSwDLckcSdKn,0.561,0.114,148.775,0.138,0.185,0.0,0.686,116240,-9.929,0.192,0,10,0.7507309941520467,2020-08-27,1.9,False
Acru,THROW UP SESSION #2,2020-08-27 05:03,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-27,3.62,True
El Triangulo Estudio,Trueno 24/Siempre,2020-08-27 05:05,142106,0Y3bl8IzUsGvccFu74OLPB,0Y3bl8IzUsGvccFu74OLPB,0.705,0.307,88.551,0.302,0.479,0.0,0.679,142106,-9.18,0.78,1,2,0.7683927560837577,2020-08-27,2.37,False
Trueno,Mamichula - con Nicki Nicole,2020-08-27 05:18,74930,0TUW9faHNaBmi89wsYGp9y,0TUW9faHNaBmi89wsYGp9y,0.678,0.134,91.985,0.0735,0.582,2.22e-06,0.696,219202,-5.893,0.346,0,4,0.8459017166572343,2020-08-27,1.25,False
Juice WRLD,Hide (feat. Seezyn),2020-08-27 19:16,205800,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-27,3.43,True
Thutmose,Memories,2020-08-27 19:19,199146,2CWOMDYFK4Ef3867nEhnVM,2CWOMDYFK4Ef3867nEhnVM,0.651,0.183,93.989,0.0554,0.0519,0.0,0.567,199147,-7.146,0.519,0,5,0.8163554046406337,2020-08-27,3.32,True
Ski Mask The Slump God,Save The Day (feat. Coi Leray & LouGotCash),2020-08-27 19:22,178720,0vkzRCT7wzqWCFJw5TN1MQ,0vkzRCT7wzqWCFJw5TN1MQ,0.751,0.0853,139.984,0.0788,0.00391,0.0,0.871,178720,-8.042,0.787,0,6,0.7952273156008299,2020-08-27,2.98,True
Beau Young Prince,Let Go,2020-08-27 19:25,177653,5F2AuFzEiuAQD0JVNjVJQz,5F2AuFzEiuAQD0JVNjVJQz,0.725,0.109,100.063,0.0576,0.463,5.91e-06,0.764,177653,-8.812,0.0794,1,7,0.7770703640822486,2020-08-27,2.96,True
Lil Wayne,Scared of the Dark (feat. XXXTENTACION),2020-08-27 19:29,233000,3vWzyGTu6Ovo1GdrcJqH6e,3vWzyGTu6Ovo1GdrcJqH6e,0.623,0.247,79.365,0.0718,0.0468,0.0,0.443,233000,-6.717,0.156,0,0,0.8264714204867006,2020-08-27,3.88,True
DJ Khalil,"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",2020-08-27 19:42,107300,6kiauSlWtddVQx4JwJx51p,6kiauSlWtddVQx4JwJx51p,0.935,0.514,129.173,0.293,0.176,0.0,0.58,219400,-4.847,0.666,0,6,0.8705668741746839,2020-08-27,1.79,False
Juice WRLD,Hide (feat. Seezyn),2020-08-27 20:03,190047,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-27,3.17,True
Tiago PZK,Sola - Neuen Live Sessions - En Vivo,2020-08-27 20:06,172968,4P1T0qUkqIVuByWA8i1SQV,4P1T0qUkqIVuByWA8i1SQV,0.608,0.101,48.936,0.302,0.86,0.0,0.445,196600,-7.433,0.402,1,0,0.8095878136200716,2020-08-27,2.88,True
Joji,Daylight,2020-08-27 20:18,126273,6Ed1q0X8oSKSm4IIhiQbYg,6Ed1q0X8oSKSm4IIhiQbYg,0.749,0.0949,163.944,0.0479,0.00488,9.6e-05,0.528,163906,-7.571,0.729,1,7,0.8063337106206376,2020-08-27,2.1,False
Joji,Daylight,2020-08-27 20:23,21008,6Ed1q0X8oSKSm4IIhiQbYg,6Ed1q0X8oSKSm4IIhiQbYg,0.749,0.0949,163.944,0.0479,0.00488,9.6e-05,0.528,163906,-7.571,0.729,1,7,0.8063337106206376,2020-08-27,0.35,False
KHEA,Ayer Me Llamó Mi Ex (feat. Lenny Santos),2020-08-27 20:26,206760,6C6mUonH6MNdSg5pw7kOc9,6C6mUonH6MNdSg5pw7kOc9,0.716,0.243,117.007,0.0325,0.254,0.0,0.752,206760,-5.2,0.553,0,10,0.8622429730239576,2020-08-27,3.45,True
Juice WRLD,Smile (with The Weeknd),2020-08-27 22:58,5760,6wQlQrTY5mVS8EGaFZVwVF,6wQlQrTY5mVS8EGaFZVwVF,0.685,0.124,158.831,0.133,0.224,0.0,0.694,196180,-6.535,0.306,0,6,0.8307630635729106,2020-08-27,0.1,False
Acru,THROW UP SESSION #2,2020-08-27 23:05,112920,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-27,1.88,False
Juice WRLD,Come & Go (with Marshmello),2020-08-28 06:28,70480,2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,0.814,0.158,144.991,0.0657,0.0172,0.0,0.625,205485,-5.181,0.535,1,0,0.8626910016977929,2020-08-28,1.17,False
Juice WRLD,Come & Go (with Marshmello),2020-08-28 06:36,205484,2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,0.814,0.158,144.991,0.0657,0.0172,0.0,0.625,205485,-5.181,0.535,1,0,0.8626910016977929,2020-08-28,3.42,True
Juice WRLD,Robbery,2020-08-28 06:40,240050,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-28,4.0,True
Juice WRLD,Smile (with The Weeknd),2020-08-28 06:43,196180,6wQlQrTY5mVS8EGaFZVwVF,6wQlQrTY5mVS8EGaFZVwVF,0.685,0.124,158.831,0.133,0.224,0.0,0.694,196180,-6.535,0.306,0,6,0.8307630635729106,2020-08-28,3.27,True
Juice WRLD,Come & Go (with Marshmello),2020-08-28 06:45,4315,2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,0.814,0.158,144.991,0.0657,0.0172,0.0,0.625,205485,-5.181,0.535,1,0,0.8626910016977929,2020-08-28,0.07,False
Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),2020-08-28 06:45,28840,2rFsFjq0D9JAmc0APpCO6P,2rFsFjq0D9JAmc0APpCO6P,0.517,0.157,147.912,0.0927,0.114,0.0,0.761,174730,-6.916,0.46,1,5,0.8217789096396905,2020-08-28,0.48,False
Juice WRLD,Smile (with The Weeknd),2020-08-28 06:45,99502,6wQlQrTY5mVS8EGaFZVwVF,6wQlQrTY5mVS8EGaFZVwVF,0.685,0.124,158.831,0.133,0.224,0.0,0.694,196180,-6.535,0.306,0,6,0.8307630635729106,2020-08-28,1.66,False
Juice WRLD,Wishing Well,2020-08-28 06:51,376143,2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,0.613,0.267,149.972,0.128,0.00336,0.0,0.65,194621,-6.13,0.0804,0,9,0.8403131484625541,2020-08-28,6.27,True
Juice WRLD,Lucid Dreams,2020-08-28 06:55,237193,2FtNANPWnAOKJVkoHLmiXu,2FtNANPWnAOKJVkoHLmiXu,0.566,0.34,83.903,0.2,0.349,0.0,0.511,239836,-7.23,0.218,0,6,0.8143746462931523,2020-08-28,3.95,True
Juice WRLD,Wishing Well,2020-08-28 17:04,194621,2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,0.613,0.267,149.972,0.128,0.00336,0.0,0.65,194621,-6.13,0.0804,0,9,0.8403131484625541,2020-08-28,3.24,True
Juice WRLD,Lucid Dreams,2020-08-28 17:08,239835,2FtNANPWnAOKJVkoHLmiXu,2FtNANPWnAOKJVkoHLmiXu,0.566,0.34,83.903,0.2,0.349,0.0,0.511,239836,-7.23,0.218,0,6,0.8143746462931523,2020-08-28,4.0,True
Juice WRLD,Lucid Dreams,2020-08-28 17:12,1313,2FtNANPWnAOKJVkoHLmiXu,2FtNANPWnAOKJVkoHLmiXu,0.566,0.34,83.903,0.2,0.349,0.0,0.511,239836,-7.23,0.218,0,6,0.8143746462931523,2020-08-28,0.02,False
Juice WRLD,Come & Go (with Marshmello),2020-08-28 17:12,195082,2Y0wPrPQBrGhoLn14xRYCG,2Y0wPrPQBrGhoLn14xRYCG,0.814,0.158,144.991,0.0657,0.0172,0.0,0.625,205485,-5.181,0.535,1,0,0.8626910016977929,2020-08-28,3.25,True
Acru,THROW UP SESSION #2,2020-08-28 18:04,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-28,3.62,True
Juice WRLD,Hide (feat. Seezyn),2020-08-28 18:08,205800,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-28,3.43,True
Juice WRLD,Wishing Well,2020-08-28 18:11,194621,2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,0.613,0.267,149.972,0.128,0.00336,0.0,0.65,194621,-6.13,0.0804,0,9,0.8403131484625541,2020-08-28,3.24,True
Juice WRLD,Lucid Dreams,2020-08-28 18:15,239835,2FtNANPWnAOKJVkoHLmiXu,2FtNANPWnAOKJVkoHLmiXu,0.566,0.34,83.903,0.2,0.349,0.0,0.511,239836,-7.23,0.218,0,6,0.8143746462931523,2020-08-28,4.0,True
Juice WRLD,Robbery,2020-08-28 18:29,87599,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-28,1.46,False
Acru,THROW UP SESSION #2,2020-08-28 20:05,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-28,3.62,True
Juice WRLD,Smile (with The Weeknd),2020-08-28 20:08,196180,6wQlQrTY5mVS8EGaFZVwVF,6wQlQrTY5mVS8EGaFZVwVF,0.685,0.124,158.831,0.133,0.224,0.0,0.694,196180,-6.535,0.306,0,6,0.8307630635729106,2020-08-28,3.27,True
Acru,THROW UP SESSION #2,2020-08-28 20:13,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-28,3.62,True
Acru,THROW UP SESSION #2,2020-08-28 23:34,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-28,3.62,True
Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",2020-08-28 23:53,173251,6TNuRFdNazLbbVQTRE8pZg,6TNuRFdNazLbbVQTRE8pZg,0.689,0.104,129.889,0.349,0.287,0.0,0.913,173251,-7.74,0.851,1,11,0.8023486134691566,2020-08-28,2.89,True
Joji,Daylight,2020-08-29 01:00,163905,6Ed1q0X8oSKSm4IIhiQbYg,6Ed1q0X8oSKSm4IIhiQbYg,0.749,0.0949,163.944,0.0479,0.00488,9.6e-05,0.528,163906,-7.571,0.729,1,7,0.8063337106206376,2020-08-29,2.73,True
El Triangulo Estudio,Trueno 24/Siempre,2020-08-29 01:02,142106,0Y3bl8IzUsGvccFu74OLPB,0Y3bl8IzUsGvccFu74OLPB,0.705,0.307,88.551,0.302,0.479,0.0,0.679,142106,-9.18,0.78,1,2,0.7683927560837577,2020-08-29,2.37,False
Bizarrap,"Zaramay: Bzrp Music Sessions, Vol. 31",2020-08-29 01:06,219545,2PKb7tFxkwMoS7Y6muOTAR,2PKb7tFxkwMoS7Y6muOTAR,0.414,0.0956,88.015,0.132,0.392,8.85e-05,0.816,219545,-9.654,0.832,1,1,0.7572156196943971,2020-08-29,3.66,True
Trueno,Mamichula - con Nicki Nicole,2020-08-29 01:10,219201,0TUW9faHNaBmi89wsYGp9y,0TUW9faHNaBmi89wsYGp9y,0.678,0.134,91.985,0.0735,0.582,2.22e-06,0.696,219202,-5.893,0.346,0,4,0.8459017166572343,2020-08-29,3.65,True
Lit Killah,Flexin',2020-08-29 01:13,179383,0hwEhPxCBLKiqeBMZavGAv,0hwEhPxCBLKiqeBMZavGAv,0.488,0.103,97.984,0.0684,0.191,0.0,0.84,179383,-6.156,0.85,1,10,0.8397000565930957,2020-08-29,2.99,True
Acru,Delirio,2020-08-29 01:29,17477,6DlyZxhPa617E2yAnC2rC6,6DlyZxhPa617E2yAnC2rC6,0.601,0.104,170.824,0.0853,0.127,0.0,0.461,223419,-7.951,0.0388,1,8,0.797373137143935,2020-08-29,0.29,False
Acru,THROW UP SESSION #2,2020-08-29 03:59,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-29,3.62,True
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-29 04:00,13563,1MZqHpFyB4j5tFCFNvURou,1MZqHpFyB4j5tFCFNvURou,0.466,0.0819,131.04,0.0773,0.389,0.0899,0.89,146107,-9.092,0.593,0,7,0.7704678362573099,2020-08-29,0.23,False
KHEA,Ayer Me Llamó Mi Ex (feat. Lenny Santos),2020-08-29 04:03,206760,6C6mUonH6MNdSg5pw7kOc9,6C6mUonH6MNdSg5pw7kOc9,0.716,0.243,117.007,0.0325,0.254,0.0,0.752,206760,-5.2,0.553,0,10,0.8622429730239576,2020-08-29,3.45,True
Bizarrap,"Cazzu: Bzrp Music Sessions, Vol. 32",2020-08-29 04:10,146106,1MZqHpFyB4j5tFCFNvURou,1MZqHpFyB4j5tFCFNvURou,0.466,0.0819,131.04,0.0773,0.389,0.0899,0.89,146107,-9.092,0.593,0,7,0.7704678362573099,2020-08-29,2.44,False
Juice WRLD,Hide (feat. Seezyn),2020-08-29 17:45,1060,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-29,0.02,False
Juice WRLD,Hide (feat. Seezyn),2020-08-29 17:49,205800,6rz0dTA0PdhXImFV5EjM0w,6rz0dTA0PdhXImFV5EjM0w,0.639,0.157,149.996,0.0752,0.0622,0.0,0.715,205800,-5.017,0.151,0,5,0.8665581965666854,2020-08-29,3.43,True
Juice WRLD,Wishing Well,2020-08-29 17:53,194621,2U5WueTLIK5WJLD7mvDODv,2U5WueTLIK5WJLD7mvDODv,0.613,0.267,149.972,0.128,0.00336,0.0,0.65,194621,-6.13,0.0804,0,9,0.8403131484625541,2020-08-29,3.24,True
Juice WRLD,Lucid Dreams,2020-08-29 18:02,226598,2FtNANPWnAOKJVkoHLmiXu,2FtNANPWnAOKJVkoHLmiXu,0.566,0.34,83.903,0.2,0.349,0.0,0.511,239836,-7.23,0.218,0,6,0.8143746462931523,2020-08-29,3.78,True
Acru,THROW UP SESSION #2,2020-08-29 18:05,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-29,3.62,True
Juice WRLD,Robbery,2020-08-29 18:09,229086,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-29,3.82,True
Juice WRLD,Robbery,2020-08-29 18:41,240050,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-29,4.0,True
Juice WRLD,Smile (with The Weeknd),2020-08-29 18:44,196180,6wQlQrTY5mVS8EGaFZVwVF,6wQlQrTY5mVS8EGaFZVwVF,0.685,0.124,158.831,0.133,0.224,0.0,0.694,196180,-6.535,0.306,0,6,0.8307630635729106,2020-08-29,3.27,True
Juice WRLD,Robbery,2020-08-29 19:42,177140,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-29,2.95,True
Juice WRLD,Robbery,2020-08-29 20:15,240050,4WXhZdsgBd7jgRlF7iHPeP,4WXhZdsgBd7jgRlF7iHPeP,0.69,0.222,79.993,0.0442,0.348,0.0,0.708,240527,-5.181,0.543,1,2,0.8626910016977929,2020-08-29,4.0,True
Acru,THROW UP SESSION #2,2020-08-29 21:39,216923,5j7eaKMg9gnoSkPsQgV9kp,5j7eaKMg9gnoSkPsQgV9kp,0.507,0.108,155.973,0.0979,0.000435,7.82e-05,0.772,216923,-7.49,0.149,1,1,0.8082437275985662,2020-08-29,3.62,True
Acru,C.O.L.D,2020-08-29 21:44,183839,0sm4jYFgrh23yRBtq7mSrp,0sm4jYFgrh23yRBtq7mSrp,0.584,0.105,80.102,0.563,0.411,0.0,0.71,175671,-9.878,0.205,1,9,0.7519335974344462,2020-08-29,3.06,True
Akapellah,Ímpetu,2020-08-29 21:50,185306,0r8pwDCv77bCJ2edzbIyJR,0r8pwDCv77bCJ2edzbIyJR,0.667,0.0933,92.308,0.288,0.275,0.0,0.473,185587,-6.756,0.107,1,2,0.8255517826825126,2020-08-29,3.09,True
Trueno,Rain II,2020-08-29 21:53,198078,16tcwFXBCSmSxLj5vnlsU9,16tcwFXBCSmSxLj5vnlsU9,0.63,0.206,138.035,0.105,0.353,1.44e-05,0.786,198078,-5.992,0.64,0,6,0.8435672514619883,2020-08-29,3.3,True
